tag,experiment,model,recipe,tta_group,repeat_id,seed,split,n_test,accuracy,balanced_accuracy,top5_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,sensitivity_macro,specificity_macro,g_mean_macro,cohen_kappa,mcc,auc_macro_ovr,auc_weighted_ovr,average_precision_macro,log_loss,ece,n_zero_recall_classes,params_M,size_MB,gflops,latency_ms,latency_ms_single_pass,tta_views,fps,train_sec,n_epochs,best_epoch,select_src,hier_beta,proto_P1_accuracy,proto_P1_f1_macro,proto_P2_f1_macro,proto_P3_accuracy,proto_P3_f1_macro,proto_leakage_rate,proto_mean_prob_mass_on_absent,proto_off_plant_rate
ablation/wo_beta_calib/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.989786,0.985971,1.0,0.987362,0.985971,0.985825,0.990761,0.989786,0.989685,0.985971,0.999496,0.984581,0.98923,0.989275,0.999668,0.999739,0.993251,0.065514,0.02374,0,23.897,91.16,3.970553856,60.577,15.144,4,16.5,1950.9,32,27,ema,,,,,,,,,
ablation/wo_beta_calib/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.681042,0.681042,0.962917,0.609357,0.681042,0.634764,0.609357,0.681042,0.634764,0.681042,0.945208,0.008148,0.620664,0.636413,0.888843,0.888843,0.706327,1.277392,0.191774,1,23.897,91.16,3.970553856,60.577,15.144,4,16.5,1950.9,32,27,ema,,0.6810416666666667,0.634764313145945,0.18136123232741289,0.7052083333333333,0.6415912032726855,0.045,0.050931449855227316,0.045
ablation/wo_mixup_cooldown/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.988858,0.98461,0.999071,0.986206,0.98461,0.984287,0.990166,0.988858,0.988728,0.98461,0.999451,0.982814,0.988251,0.988311,0.99921,0.999305,0.993519,0.129454,0.079513,0,23.897,91.16,3.970553856,49.162,12.29,4,20.3,1958.5,32,24,raw,0.0,,,,,,,,
ablation/wo_mixup_cooldown/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.688542,0.688542,0.86875,0.642749,0.688542,0.659526,0.642749,0.688542,0.659526,0.688542,0.948375,0.008449,0.630195,0.643403,0.90733,0.90733,0.723921,1.360952,0.108108,1,23.897,91.16,3.970553856,49.162,12.29,4,20.3,1958.5,32,24,raw,0.0,0.6885416666666667,0.6595256853911389,0.18843591011175395,0.7258333333333333,0.6743740882808211,0.05333333333333334,0.14846457755455048,0.05333333333333334
ablation/wo_sampler/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.987929,0.983671,1.0,0.98637,0.983671,0.983234,0.990003,0.987929,0.987716,0.983671,0.999404,0.981387,0.987272,0.987365,0.999689,0.999751,0.994339,0.10967,0.074608,0,23.897,91.16,3.970553856,54.159,13.54,4,18.5,1421.6,24,15,ema,0.0,,,,,,,,
ablation/wo_sampler/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.640208,0.640208,0.8225,0.655608,0.640208,0.642779,0.655608,0.640208,0.642779,0.640208,0.9585,0.007892,0.581012,0.5932,0.894874,0.894874,0.721342,1.495406,0.084726,1,23.897,91.16,3.970553856,54.159,13.54,4,18.5,1421.6,24,15,ema,0.0,0.6402083333333334,0.6427794776023409,0.18365127931495456,0.6929166666666666,0.646335051076864,0.15229166666666666,0.24820173757841985,0.15229166666666666
ablation/wo_random_erasing/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.985144,0.979848,0.999071,0.980589,0.979848,0.979617,0.985822,0.985144,0.985056,0.979848,0.999267,0.977957,0.984334,0.984369,0.999215,0.999316,0.99243,0.125781,0.081761,0,23.897,91.16,3.970553856,57.708,14.427,4,17.3,1586.1,27,18,ema,0.0,,,,,,,,
ablation/wo_random_erasing/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.684375,0.684375,0.881458,0.684056,0.684375,0.679155,0.684056,0.684375,0.679155,0.684375,0.963708,0.275259,0.631148,0.643799,0.922625,0.922625,0.74978,1.330878,0.087919,0,23.897,91.16,3.970553856,57.708,14.427,4,17.3,1586.1,27,18,ema,0.0,0.684375,0.6791547199192581,0.19404420569121666,0.745625,0.6952534955950567,0.13416666666666666,0.22534712726548606,0.13416666666666666
ablation/wo_label_smoothing/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.986072,0.981492,1.0,0.982762,0.981492,0.981294,0.987001,0.986072,0.985949,0.981492,0.999312,0.979665,0.985313,0.98536,0.999783,0.999836,0.994499,0.041187,0.006552,0,23.897,91.16,3.970553856,49.491,12.373,4,20.2,1387.2,22,13,ema,0.0,,,,,,,,
ablation/wo_label_smoothing/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.665625,0.665625,0.965625,0.631567,0.665625,0.624469,0.631567,0.665625,0.624469,0.665625,0.944583,0.403455,0.603296,0.617386,0.940228,0.940228,0.772213,1.289165,0.200489,0,23.897,91.16,3.970553856,49.491,12.373,4,20.2,1387.2,22,13,ema,0.0,0.665625,0.6244692736057035,0.1784197924587724,0.6889583333333333,0.6312187761323051,0.057291666666666664,0.08477122141165884,0.057291666666666664
ablation/wo_two_phase/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.983287,0.978435,1.0,0.978368,0.978435,0.977884,0.984049,0.983287,0.983291,0.978435,0.999175,0.976923,0.982377,0.982408,0.999708,0.999774,0.993356,0.074942,0.033074,0,23.897,91.16,3.970553856,56.104,14.026,4,17.8,1628.3,26,17,raw,0.5,,,,,,,,
ablation/wo_two_phase/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.692708,0.692708,0.882083,0.655079,0.692708,0.660717,0.655079,0.692708,0.660717,0.692708,0.953792,0.008302,0.636789,0.655732,0.88615,0.88615,0.736543,1.420063,0.206108,1,23.897,91.16,3.970553856,56.104,14.026,4,17.8,1628.3,26,17,raw,0.5,0.6927083333333334,0.66071704112501,0.18877629746428856,0.735,0.6781676966008359,0.07625,0.08956208457884107,0.07625
ablation/wo_pretrained/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,internal_test,1077,0.920149,0.910627,0.999071,0.911907,0.910627,0.907662,0.923049,0.920149,0.918489,0.910627,0.996026,0.898889,0.915805,0.916117,0.997492,0.997699,0.958317,0.336097,0.141707,0,23.897,91.16,3.970553856,58.121,14.53,4,17.2,1972.0,32,25,raw,0.0,,,,,,,,
ablation/wo_pretrained/seed42,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,42,external,4800,0.314167,0.314167,0.652708,0.609761,0.314167,0.346046,0.609761,0.314167,0.346046,0.314167,0.936792,0.166869,0.233676,0.247625,0.781714,0.781714,0.546538,2.409259,0.122394,0,23.897,91.16,3.970553856,58.121,14.53,4,17.2,1972.0,32,25,raw,0.0,0.31416666666666665,0.34604586555286304,0.098870247300818,0.436875,0.3839314265687886,0.3697916666666667,0.49157089410136906,0.3697916666666667
ablation/full/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.990715,0.987396,1.0,0.987589,0.987396,0.987427,0.990831,0.990715,0.99072,0.987396,0.999541,0.986939,0.990209,0.990213,0.99995,0.999964,0.998666,0.109792,0.088148,0,23.897,91.16,3.970553856,54.649,13.662,4,18.3,1801.9,30,21,raw,0.0,,,,,,,,
ablation/full/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.650417,0.650417,0.852917,0.63758,0.650417,0.61194,0.63758,0.650417,0.61194,0.650417,0.946083,0.248731,0.587106,0.607539,0.89954,0.89954,0.724493,1.454332,0.115455,0,23.897,91.16,3.970553856,54.649,13.662,4,18.3,1801.9,30,21,raw,0.0,0.6504166666666666,0.6119401929003703,0.17484005511439146,0.683125,0.6177745571107732,0.08,0.1888098468274984,0.08
ablation/wo_msf/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.989786,0.986892,1.0,0.987029,0.986892,0.986851,0.989932,0.989786,0.989774,0.986892,0.999494,0.986489,0.98923,0.989237,0.999936,0.999953,0.998299,0.117573,0.093005,0,23.711,90.45,3.903493632,52.061,13.015,4,19.2,1299.4,23,14,raw,0.0,,,,,,,,
ablation/wo_msf/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.635625,0.635625,0.876667,0.643475,0.635625,0.623813,0.643475,0.635625,0.623813,0.635625,0.962458,0.240674,0.577672,0.593222,0.936755,0.936755,0.766313,1.3992,0.098267,0,23.711,90.45,3.903493632,52.061,13.015,4,19.2,1299.4,23,14,raw,0.0,0.635625,0.62381274425938,0.17823221264553718,0.6922916666666666,0.6284352927265611,0.17666666666666667,0.26868569202500414,0.17666666666666667
ablation/wo_lap/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.989786,0.987645,1.0,0.986778,0.987645,0.986907,0.990377,0.989786,0.989838,0.987645,0.999496,0.987261,0.98923,0.989252,0.999949,0.999962,0.998673,0.104073,0.080315,0,23.562,89.88,3.957188096,52.287,13.072,4,19.1,1526.0,25,16,ema,0.0,,,,,,,,
ablation/wo_lap/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.707708,0.707708,0.90875,0.6824,0.707708,0.682089,0.6824,0.707708,0.682089,0.707708,0.95625,0.391719,0.654334,0.666059,0.909198,0.909198,0.734506,1.205011,0.066208,0,23.562,89.88,3.957188096,52.287,13.072,4,19.1,1526.0,25,16,ema,0.0,0.7077083333333334,0.6820888389339023,0.19488252540968634,0.74125,0.6903988030584274,0.07354166666666667,0.17182071038844393,0.07354166666666667
ablation/wo_hier/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.986072,0.982935,1.0,0.982364,0.982935,0.982312,0.986622,0.986072,0.986069,0.982935,0.999311,0.982229,0.985314,0.985339,0.999915,0.999935,0.997835,0.092587,0.06742,0,23.895,91.15,3.970551808,53.04,13.26,4,18.9,1194.7,20,11,ema,,,,,,,,,
ablation/wo_hier/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.696667,0.696667,0.867083,0.692833,0.696667,0.683448,0.692833,0.696667,0.683448,0.696667,0.957458,0.378709,0.64248,0.654718,0.904395,0.904395,0.735962,1.304954,0.055409,0,23.895,91.15,3.970551808,53.04,13.26,4,18.9,1194.7,20,11,ema,,0.6966666666666667,0.6834483928873901,0.19527096939639724,0.7452083333333334,0.6971426283758501,0.090625,0.20992538744554623,0.090625
ablation/wo_mixstyle/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.989786,0.986397,1.0,0.986948,0.986397,0.986564,0.989995,0.989786,0.9898,0.986397,0.999495,0.985922,0.98923,0.989238,0.9999,0.99993,0.99722,0.110836,0.082876,0,23.897,91.16,3.970553856,66.242,16.56,4,15.1,1751.4,30,21,raw,0.0,,,,,,,,
ablation/wo_mixstyle/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.637083,0.637083,0.874375,0.728931,0.637083,0.668086,0.728931,0.637083,0.668086,0.637083,0.968,0.403842,0.581485,0.593995,0.923289,0.923289,0.77119,1.444095,0.098185,0,23.897,91.16,3.970553856,66.242,16.56,4,15.1,1751.4,30,21,raw,0.0,0.6370833333333333,0.6680861774141081,0.19088176497545947,0.7304166666666667,0.6941879499859157,0.20291666666666666,0.2933615290752156,0.20291666666666666
ablation/wo_lap_gate/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.989786,0.987404,1.0,0.987263,0.987404,0.987162,0.990009,0.989786,0.989748,0.987404,0.999494,0.986944,0.98923,0.989243,0.999922,0.999944,0.997871,0.096659,0.069577,0,23.602,90.03,3.963643392,49.5,12.375,4,20.2,1965.9,32,23,raw,0.0,,,,,,,,
ablation/wo_lap_gate/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.708333,0.708333,0.944792,0.689426,0.708333,0.694194,0.689426,0.708333,0.694194,0.708333,0.960583,0.008681,0.656498,0.670247,0.918657,0.918657,0.75316,1.282083,0.128873,1,23.602,90.03,3.963643392,49.5,12.375,4,20.2,1965.9,32,23,raw,0.0,0.7083333333333334,0.6941936023329012,0.19834102923797176,0.7395833333333334,0.693270704804681,0.09458333333333334,0.15715816874764035,0.09458333333333334
ablation/wo_mixup/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.990715,0.988627,1.0,0.988126,0.988627,0.988298,0.990828,0.990715,0.990708,0.988627,0.999541,0.98835,0.990209,0.990214,0.99993,0.99995,0.9981,0.114708,0.088165,0,23.897,91.16,3.970553856,72.976,18.244,4,13.7,1552.6,26,17,raw,0.0,,,,,,,,
ablation/wo_mixup/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.691875,0.691875,0.884583,0.690492,0.691875,0.68669,0.690492,0.691875,0.68669,0.691875,0.965167,0.333318,0.639898,0.653448,0.932395,0.932395,0.778048,1.265196,0.055816,0,23.897,91.16,3.970553856,72.976,18.244,4,13.7,1552.6,26,17,raw,0.0,0.691875,0.6866897690813958,0.1961970768803988,0.744375,0.698197990582999,0.13395833333333335,0.24699288778829215,0.13395833333333335
ablation/wo_ema/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.988858,0.985737,1.0,0.985117,0.985737,0.985094,0.989426,0.988858,0.988874,0.985737,0.999451,0.985069,0.988251,0.988274,0.999936,0.999954,0.99821,0.118349,0.09098,0,23.897,91.16,3.970553856,54.989,13.747,4,18.2,1778.0,32,27,raw,0.0,,,,,,,,
ablation/wo_ema/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.652917,0.652917,0.886042,0.594841,0.652917,0.60509,0.594841,0.652917,0.60509,0.652917,0.939,0.250676,0.586976,0.60453,0.913289,0.913289,0.715812,1.415885,0.133266,0,23.897,91.16,3.970553856,54.989,13.747,4,18.2,1778.0,32,27,raw,0.0,0.6529166666666667,0.6050897484566269,0.17288278527332196,0.6697916666666667,0.6070384744655709,0.042083333333333334,0.1458946096917013,0.042083333333333334
ablation/wo_tta/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,none,0,1234,internal_test,1077,0.991643,0.989561,1.0,0.98914,0.989561,0.98927,0.991777,0.991643,0.991646,0.989561,0.999587,0.989301,0.991188,0.991194,0.999917,0.999936,0.997866,0.115519,0.090647,0,23.897,91.16,3.970553856,11.12,11.12,1,89.9,1820.6,30,21,raw,0.0,,,,,,,,
ablation/wo_tta/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,none,0,1234,external,4800,0.622292,0.622292,0.796458,0.612239,0.622292,0.591215,0.612239,0.622292,0.591215,0.622292,0.938083,0.007435,0.552843,0.576223,0.851149,0.851149,0.665005,1.68761,0.171994,1,23.897,91.16,3.970553856,11.12,11.12,1,89.9,1820.6,30,21,raw,0.0,0.6222916666666667,0.5912152488602955,0.168918642531513,0.6554166666666666,0.5992993911996943,0.068125,0.1687047947589114,0.068125
ablation/wo_llrd/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.991643,0.989266,1.0,0.988946,0.989266,0.989083,0.991687,0.991643,0.991645,0.989266,0.999587,0.988948,0.991188,0.99119,0.999938,0.999954,0.998363,0.113656,0.087405,0,23.897,91.16,3.970553856,49.9,12.475,4,20.0,1964.3,32,26,raw,0.0,,,,,,,,
ablation/wo_llrd/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.712708,0.712708,0.873333,0.690507,0.712708,0.695796,0.690507,0.712708,0.695796,0.712708,0.963458,0.286023,0.662313,0.675425,0.932613,0.932613,0.791454,1.249714,0.072864,0,23.897,91.16,3.970553856,49.9,12.475,4,20.0,1964.3,32,26,raw,0.0,0.7127083333333334,0.6957958597287055,0.19879881706534444,0.745625,0.6946540387346873,0.10458333333333333,0.1909474474759918,0.10458333333333333
ablation/wo_beta_calib/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.9935,0.991419,1.0,0.991194,0.991419,0.991276,0.993544,0.9935,0.993499,0.991419,0.999679,0.99118,0.993146,0.993148,0.999947,0.999962,0.998612,0.046523,0.032834,0,23.897,91.16,3.970553856,52.963,13.241,4,18.9,1929.0,32,23,ema,,,,,,,,,
ablation/wo_beta_calib/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.64875,0.64875,0.949792,0.603555,0.64875,0.60647,0.603555,0.64875,0.60647,0.64875,0.940542,0.281636,0.583,0.599739,0.891627,0.891627,0.687978,1.410084,0.230776,0,23.897,91.16,3.970553856,52.963,13.241,4,18.9,1929.0,32,23,ema,,0.64875,0.6064697332621417,0.17327706664632622,0.6766666666666666,0.613841294232348,0.05395833333333333,0.06687760767980383,0.05395833333333333
ablation/wo_mixup_cooldown/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.989786,0.987408,1.0,0.986676,0.987408,0.986984,0.989881,0.989786,0.989784,0.987408,0.999495,0.987057,0.98923,0.989235,0.999926,0.999945,0.998075,0.099764,0.073321,0,23.897,91.16,3.970553856,55.415,13.854,4,18.0,1883.3,31,22,raw,0.0,,,,,,,,
ablation/wo_mixup_cooldown/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.668333,0.668333,0.871875,0.624507,0.668333,0.637916,0.624507,0.668333,0.637916,0.668333,0.947625,0.008086,0.607479,0.620907,0.900443,0.900443,0.692511,1.430745,0.130703,1,23.897,91.16,3.970553856,55.415,13.854,4,18.0,1883.3,31,22,raw,0.0,0.6683333333333333,0.6379155348343682,0.18226158138124804,0.69625,0.6419986074236288,0.06979166666666667,0.15843903061208645,0.06979166666666667
ablation/wo_sampler/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.991643,0.988771,1.0,0.988541,0.988771,0.988626,0.991684,0.991643,0.991641,0.988771,0.999588,0.988318,0.991188,0.99119,0.999938,0.999955,0.998344,0.100251,0.080978,0,23.897,91.16,3.970553856,62.809,15.702,4,15.9,1910.8,32,28,ema,0.0,,,,,,,,
ablation/wo_sampler/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.615208,0.615208,0.840208,0.675038,0.615208,0.636903,0.675038,0.615208,0.636903,0.615208,0.9635,0.300409,0.556205,0.570882,0.87158,0.87158,0.707503,1.595225,0.132413,0,23.897,91.16,3.970553856,62.809,15.702,4,15.9,1910.8,32,28,ema,0.0,0.6152083333333334,0.6369029016006181,0.1819722576001766,0.7135416666666666,0.6659473049681187,0.20229166666666668,0.2871102651329663,0.20229166666666668
ablation/wo_random_erasing/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.991643,0.989634,1.0,0.989145,0.989634,0.989319,0.991764,0.991643,0.991649,0.989634,0.999587,0.989385,0.991188,0.991193,0.999954,0.999966,0.998785,0.101174,0.082841,0,23.897,91.16,3.970553856,55.865,13.966,4,17.9,1911.4,32,23,ema,0.0,,,,,,,,
ablation/wo_random_erasing/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.6375,0.6375,0.89375,0.70614,0.6375,0.63361,0.70614,0.6375,0.63361,0.6375,0.962167,0.388249,0.579575,0.597112,0.921073,0.921073,0.765113,1.428289,0.11031,0,23.897,91.16,3.970553856,55.865,13.966,4,17.9,1911.4,32,23,ema,0.0,0.6375,0.6336098507685858,0.18103138593388166,0.6922916666666666,0.6364295167150065,0.17333333333333334,0.2557938308108714,0.17333333333333334
ablation/wo_label_smoothing/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.991643,0.988691,1.0,0.988872,0.988691,0.988511,0.992008,0.991643,0.991632,0.988691,0.999588,0.987972,0.991188,0.991203,0.99992,0.999943,0.997873,0.024681,0.009252,0,23.897,91.16,3.970553856,55.632,13.908,4,18.0,1982.9,32,27,ema,0.0,,,,,,,,
ablation/wo_label_smoothing/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.672917,0.672917,0.927708,0.686917,0.672917,0.6623,0.686917,0.672917,0.6623,0.672917,0.957042,0.372736,0.616121,0.629727,0.92075,0.92075,0.735374,1.72524,0.216953,0,23.897,91.16,3.970553856,55.632,13.908,4,18.0,1982.9,32,27,ema,0.0,0.6729166666666667,0.6622998043773608,0.1892285155363888,0.7291666666666666,0.6767376758857931,0.11229166666666666,0.1318419440803144,0.11229166666666666
ablation/wo_two_phase/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.992572,0.990273,1.0,0.989886,0.990273,0.989989,0.99271,0.992572,0.992574,0.990273,0.999634,0.989925,0.992167,0.992173,0.99995,0.999964,0.998648,0.101928,0.082796,0,23.897,91.16,3.970553856,50.332,12.583,4,19.9,1855.3,30,23,ema,0.0,,,,,,,,
ablation/wo_two_phase/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.65875,0.65875,0.917917,0.651383,0.65875,0.639391,0.651383,0.65875,0.639391,0.65875,0.949583,0.00805,0.597675,0.616974,0.917373,0.917373,0.738479,1.47208,0.15432,1,23.897,91.16,3.970553856,50.332,12.583,4,19.9,1855.3,30,23,ema,0.0,0.65875,0.6393910230325738,0.18268314943787822,0.69875,0.6490981819879362,0.08916666666666667,0.16558343642616818,0.08916666666666667
ablation/wo_pretrained/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,internal_test,1077,0.933148,0.926849,1.0,0.925611,0.926849,0.923571,0.93636,0.933148,0.932379,0.926849,0.996678,0.917172,0.929522,0.929743,0.997621,0.997837,0.959368,0.262566,0.102326,0,23.897,91.16,3.970553856,50.861,12.715,4,19.7,1959.8,32,28,raw,2.0,,,,,,,,
ablation/wo_pretrained/seed1234,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,1234,external,4800,0.406458,0.406458,0.859583,0.562339,0.406458,0.369345,0.562339,0.406458,0.369345,0.406458,0.904083,0.208352,0.303622,0.320107,0.811062,0.811062,0.584942,1.852704,0.196604,0,23.897,91.16,3.970553856,50.861,12.715,4,19.7,1959.8,32,28,raw,2.0,0.4064583333333333,0.36934480463298414,0.10552708703799547,0.439375,0.3765793287091175,0.11395833333333333,0.15977422178605463,0.11395833333333333
ablation/full/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.987929,0.984065,1.0,0.985027,0.984065,0.984417,0.988088,0.987929,0.98791,0.984065,0.999402,0.983385,0.987271,0.987279,0.999873,0.999907,0.996658,0.116931,0.087088,0,23.897,91.16,3.970553856,48.72,12.18,4,20.5,1375.8,23,14,ema,0.0,,,,,,,,
ablation/full/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.657708,0.657708,0.873542,0.631507,0.657708,0.63229,0.631507,0.657708,0.63229,0.657708,0.955333,0.00778,0.598795,0.614259,0.923638,0.923638,0.740912,1.395911,0.096874,1,23.897,91.16,3.970553856,48.72,12.18,4,20.5,1375.8,23,14,ema,0.0,0.6577083333333333,0.6322895439206603,0.18065415540590293,0.6904166666666667,0.6262766557622493,0.11895833333333333,0.2125013653532369,0.11895833333333333
ablation/wo_msf/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.989786,0.985549,1.0,0.98619,0.985549,0.985798,0.989887,0.989786,0.989781,0.985549,0.999496,0.984778,0.989229,0.989234,0.999818,0.999872,0.994914,0.126948,0.08478,0,23.711,90.45,3.903493632,47.114,11.778,4,21.2,1886.7,32,25,raw,0.0,,,,,,,,
ablation/wo_msf/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.67875,0.67875,0.847917,0.666977,0.67875,0.666719,0.666977,0.67875,0.666719,0.67875,0.956625,0.008314,0.622383,0.634736,0.897831,0.897831,0.729408,1.376189,0.102826,1,23.711,90.45,3.903493632,47.114,11.778,4,21.2,1886.7,32,25,raw,0.0,0.67875,0.6667193923720939,0.19049125496345537,0.7302083333333333,0.6782688336226165,0.104375,0.20149931154946293,0.104375
ablation/wo_lap/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.988858,0.984857,1.0,0.98575,0.984857,0.98511,0.989099,0.988858,0.98883,0.984857,0.999449,0.983976,0.98825,0.988263,0.999875,0.999913,0.996665,0.114041,0.086914,0,23.562,89.88,3.957188096,36.301,9.075,4,27.5,1898.4,32,24,raw,0.0,,,,,,,,
ablation/wo_lap/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.670208,0.670208,0.888542,0.687206,0.670208,0.670704,0.687206,0.670208,0.670704,0.670208,0.960417,0.326235,0.61442,0.626277,0.891314,0.891314,0.705176,1.446227,0.135637,0,23.562,89.88,3.957188096,36.301,9.075,4,27.5,1898.4,32,24,raw,0.0,0.6702083333333333,0.6707036413336863,0.19162961180962462,0.7354166666666667,0.686736534310528,0.131875,0.20440529525811144,0.131875
ablation/wo_hier/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.989786,0.985622,1.0,0.986375,0.985622,0.985798,0.990055,0.989786,0.989775,0.985622,0.999496,0.984778,0.989229,0.989241,0.999872,0.99991,0.9965,0.103303,0.07222,0,23.895,91.15,3.970551808,48.772,12.193,4,20.5,1836.0,32,25,raw,,,,,,,,,
ablation/wo_hier/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.669167,0.669167,0.884167,0.646051,0.669167,0.653787,0.646051,0.669167,0.653787,0.669167,0.954542,0.008203,0.611054,0.622629,0.910501,0.910501,0.726369,1.364578,0.090491,1,23.895,91.15,3.970551808,48.772,12.193,4,20.5,1836.0,32,25,raw,,0.6691666666666667,0.6537871845061783,0.1867963384303367,0.713125,0.6619563658413389,0.10354166666666667,0.20265008248779243,0.10354166666666667
ablation/wo_mixstyle/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.989786,0.985896,1.0,0.986262,0.985896,0.986041,0.989836,0.989786,0.98978,0.985896,0.999496,0.985144,0.98923,0.989232,0.99986,0.999902,0.996177,0.106434,0.073334,0,23.897,91.16,3.970553856,51.48,12.87,4,19.4,1373.8,22,13,ema,0.0,,,,,,,,
